what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336134456849
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1336134457134
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336134461203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336134461846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336134464037
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1336134465714
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336134469748
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336134471010
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336134472901
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336134476320
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336134488467
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336134492116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336134493721
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336134504004
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336134508714
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336134508855
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336134508976
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336134511589
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336134513509
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336134515913
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336134516084
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336134516297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336134517766
