what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1336135054367
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1336135054367
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1336135054368
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1336135054368
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1336135054369
os,sysinfo,,,"linux",1336135054372
arch,sysinfo,,,"x86_64",1336135054372
ws,sysinfo,,,"gtk",1336135054372
locale,sysinfo,,,"nl_NL",1336135054372
processors,sysinfo,,,"8",1336135054372
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1336135054372
java.runtime.version,sysinfo,,,"1.7.0_04-b20",1336135054372
java.specification.name,sysinfo,,,"Java Platform API Specification",1336135054372
java.specification.vendor,sysinfo,,,"Oracle Corporation",1336135054372
java.specification.version,sysinfo,,,"1.7",1336135054372
java.vendor,sysinfo,,,"Oracle Corporation",1336135054372
java.version,sysinfo,,,"1.7.0_04",1336135054372
java.vm.info,sysinfo,,,"mixed mode",1336135054372
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1336135054372
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1336135054372
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1336135054372
java.vm.specification.version,sysinfo,,,"1.7",1336135054372
java.vm.vendor,sysinfo,,,"Oracle Corporation",1336135054372
java.vm.version,sysinfo,,,"23.0-b21",1336135054372
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1336135054470
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1336135054607
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.101.v201201031437,"org.eclipse.jst.ws.jaxws.dom.integration",1336135055410
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1336135055413
started,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1336135055446
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1336135056307
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1336135056308
